source,target,weight
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.0.17,66
192.168.0.17,192.168.0.1,66
192.168.0.1,192.168.1.6,54
192.168.1.6,192.168.0.1,54
192.168.1.6,192.168.0.1,54
192.168.0.1,192.168.1.6,54
192.168.0.8,192.168.0.1,74
192.168.0.1,192.168.0.8,74
192.168.0.8,192.168.0.1,66
192.168.0.8,192.168.0.1,66
192.168.0.1,192.168.0.8,66
192.168.0.1,192.168.0.8,66
192.168.0.8,192.168.0.1,66
192.168.0.8,192.168.0.1,66
192.168.0.1,192.168.0.8,66
192.168.0.8,192.168.0.1,66
192.168.0.1,192.168.0.53,66
192.168.0.1,192.168.0.53,66
192.168.0.1,192.168.0.53,66
192.168.0.7,192.168.0.1,66
192.168.0.1,192.168.0.7,66
192.168.0.7,192.168.0.1,66
192.168.0.1,192.168.0.7,66
192.168.0.7,192.168.0.1,66
192.168.0.1,192.168.0.7,66
192.168.0.53,192.168.0.1,66
192.168.0.53,192.168.0.1,66
192.168.0.53,192.168.0.1,66
192.168.0.53,192.168.0.1,66
192.168.0.11,192.168.0.1,58
192.168.0.1,192.168.0.11,58
192.168.0.11,192.168.0.1,54
192.168.0.11,192.168.0.1,54
192.168.0.1,192.168.0.11,54
192.168.0.1,192.168.0.12,74
192.168.0.12,192.168.0.1,74
192.168.0.1,192.168.0.12,66
192.168.0.1,192.168.0.12,66
192.168.0.12,192.168.0.1,66
192.168.0.12,192.168.0.1,66
192.168.0.1,192.168.0.12,66
192.168.0.1,192.168.0.12,66
192.168.0.12,192.168.0.1,66
192.168.0.1,192.168.0.12,66
192.168.0.12,192.168.0.1,66
192.168.0.12,192.168.0.1,66
192.168.0.1,192.168.0.12,66
192.168.0.1,192.168.0.12,66
192.168.0.1,192.168.0.11,54
192.168.0.11,192.168.0.1,54
192.168.0.12,192.168.0.1,66
192.168.0.12,192.168.0.1,66
192.168.0.1,192.168.0.12,54
192.168.0.12,192.168.0.1,66
192.168.0.1,192.168.0.12,54
192.168.0.12,192.168.0.1,66
192.168.0.1,192.168.0.12,54
192.168.0.11,192.168.0.1,54
192.168.0.1,192.168.0.11,54
192.168.0.11,192.168.0.1,58
192.168.0.1,192.168.0.11,58
192.168.0.11,192.168.0.1,54
192.168.0.11,192.168.0.1,54
192.168.0.11,192.168.0.1,54
192.168.0.1,192.168.0.11,54
192.168.0.1,192.168.0.11,54
192.168.0.11,192.168.0.1,54
192.168.0.11,192.168.0.1,54
192.168.0.15,192.168.0.1,54
192.168.0.1,192.168.0.15,54
192.168.0.15,192.168.0.1,66
192.168.0.1,192.168.0.15,66
192.168.0.15,192.168.0.1,54
192.168.0.15,192.168.0.1,54
192.168.0.1,192.168.0.15,54
192.168.0.1,192.168.0.15,54
192.168.0.15,192.168.0.1,54
192.168.1.6,192.168.0.1,66
10.128.0.67,192.168.1.9,74
10.128.0.67,192.168.1.9,74
192.168.1.9,10.128.0.67,66
192.168.1.9,10.128.0.67,66
10.128.0.67,192.168.1.9,54
10.128.0.67,192.168.1.9,254
10.128.0.67,192.168.1.9,54
10.128.0.67,192.168.1.9,414
192.168.1.9,10.128.0.67,54
192.168.1.9,10.128.0.67,54
192.168.1.9,10.128.0.67,346
10.128.0.67,192.168.1.9,54
10.128.0.67,192.168.1.9,60
10.128.0.55,192.168.1.9,74
10.128.0.55,192.168.1.9,74
192.168.1.9,10.128.0.55,66
192.168.1.9,10.128.0.55,66
10.128.0.55,192.168.1.9,54
10.128.0.55,192.168.1.9,414
10.128.0.55,192.168.1.9,54
192.168.1.9,10.128.0.55,54
10.128.0.55,192.168.1.9,254
192.168.1.9,10.128.0.55,54
192.168.1.9,10.128.0.55,345
10.128.0.68,192.168.1.9,74
10.128.0.68,192.168.1.9,74
10.128.0.55,192.168.1.9,54
10.128.0.55,192.168.1.9,60
192.168.1.9,10.128.0.68,66
192.168.1.9,10.128.0.68,66
10.128.0.68,192.168.1.9,54
10.128.0.68,192.168.1.9,54
10.128.0.56,192.168.1.9,74
10.128.0.56,192.168.1.9,74
192.168.1.9,10.128.0.56,66
192.168.1.9,10.128.0.56,66
10.128.0.52,192.168.1.9,74
10.128.0.52,192.168.1.9,74
10.128.0.56,192.168.1.9,54
10.128.0.56,192.168.1.9,254
10.128.0.56,192.168.1.9,54
10.128.0.56,192.168.1.9,414
192.168.1.9,10.128.0.56,54
192.168.1.9,10.128.0.56,54
192.168.1.9,10.128.0.52,66
192.168.1.9,10.128.0.52,66
10.128.0.68,192.168.1.9,254
192.168.1.9,10.128.0.68,54
10.128.0.68,192.168.1.9,414
192.168.1.9,10.128.0.68,54
10.128.0.52,192.168.1.9,54
10.128.0.52,192.168.1.9,54
10.128.0.52,192.168.1.9,254
192.168.1.9,10.128.0.52,54
10.128.0.52,192.168.1.9,414
192.168.1.9,10.128.0.52,54
192.168.1.9,10.128.0.56,346
10.128.0.56,192.168.1.9,54
10.128.0.56,192.168.1.9,60
10.128.0.53,192.168.1.9,74
10.128.0.53,192.168.1.9,74
192.168.1.9,10.128.0.53,66
192.168.1.9,10.128.0.53,66
10.128.0.53,192.168.1.9,54
10.128.0.53,192.168.1.9,254
192.168.1.9,10.128.0.53,54
10.128.0.53,192.168.1.9,54
10.128.0.53,192.168.1.9,414
192.168.1.9,10.128.0.53,54
10.128.0.77,192.168.1.9,74
10.128.0.77,192.168.1.9,74
192.168.1.9,10.128.0.77,66
192.168.1.9,10.128.0.77,66
10.128.0.96,192.168.1.9,74
10.128.0.96,192.168.1.9,74
10.128.0.77,192.168.1.9,54
10.128.0.77,192.168.1.9,254
192.168.1.9,10.128.0.77,54
192.168.1.9,10.128.0.96,66
192.168.1.9,10.128.0.96,66
10.128.0.77,192.168.1.9,54
10.128.0.77,192.168.1.9,414
192.168.1.9,10.128.0.77,54
10.128.0.96,192.168.1.9,54
10.128.0.96,192.168.1.9,54
10.128.0.95,192.168.1.9,74
10.128.0.95,192.168.1.9,74
192.168.1.9,10.128.0.95,66
192.168.1.9,10.128.0.95,66
10.128.0.95,192.168.1.9,54
10.128.0.95,192.168.1.9,54
10.128.0.95,192.168.1.9,254
192.168.1.9,10.128.0.95,54
10.128.0.95,192.168.1.9,414
192.168.1.9,10.128.0.95,54
192.168.1.9,10.128.0.68,346
10.128.0.68,192.168.1.9,54
10.128.0.68,192.168.1.9,60
10.128.0.97,192.168.1.9,74
10.128.0.97,192.168.1.9,74
192.168.1.9,10.128.0.97,66
192.168.1.9,10.128.0.97,66
10.128.0.97,192.168.1.9,54
10.128.0.97,192.168.1.9,414
10.128.0.97,192.168.1.9,54
192.168.1.9,10.128.0.97,54
10.128.0.97,192.168.1.9,254
192.168.1.9,10.128.0.97,54
10.128.0.54,192.168.1.9,74
10.128.0.54,192.168.1.9,74
192.168.1.9,10.128.0.54,66
192.168.1.9,10.128.0.54,66
10.128.0.58,192.168.1.9,74
10.128.0.58,192.168.1.9,74
10.128.0.51,192.168.1.9,74
192.168.1.9,10.128.0.58,66
192.168.1.9,10.128.0.58,66
10.128.0.51,192.168.1.9,74
10.128.0.54,192.168.1.9,54
10.128.0.54,192.168.1.9,54
192.168.1.9,10.128.0.51,66
192.168.1.9,10.128.0.51,66
10.128.0.58,192.168.1.9,54
10.128.0.58,192.168.1.9,254
192.168.1.9,10.128.0.58,54
10.128.0.58,192.168.1.9,54
10.128.0.58,192.168.1.9,414
192.168.1.9,10.128.0.58,54
10.128.0.51,192.168.1.9,54
10.128.0.51,192.168.1.9,254
192.168.1.9,10.128.0.51,54
10.128.0.51,192.168.1.9,54
10.128.0.51,192.168.1.9,414
192.168.1.9,10.128.0.51,54
10.128.0.96,192.168.1.9,254
192.168.1.9,10.128.0.96,54
10.128.0.96,192.168.1.9,414
192.168.1.9,10.128.0.96,54
192.168.1.9,10.128.0.52,346
10.128.0.52,192.168.1.9,54
10.128.0.52,192.168.1.9,60
10.128.0.87,192.168.1.9,74
10.128.0.87,192.168.1.9,74
192.168.1.9,10.128.0.87,66
192.168.1.9,10.128.0.87,66
10.128.0.63,192.168.1.9,74
10.128.0.63,192.168.1.9,74
10.128.0.86,192.168.1.9,74
192.168.1.9,10.128.0.63,66
192.168.1.9,10.128.0.63,66
10.128.0.87,192.168.1.9,54
10.128.0.87,192.168.1.9,54
10.128.0.86,192.168.1.9,74
192.168.1.9,10.128.0.86,66
192.168.1.9,10.128.0.86,66
10.128.0.63,192.168.1.9,54
10.128.0.86,192.168.1.9,54
10.128.0.86,192.168.1.9,254
10.128.0.86,192.168.1.9,54
192.168.1.9,10.128.0.86,54
10.128.0.63,192.168.1.9,54
10.128.0.86,192.168.1.9,414
192.168.1.9,10.128.0.86,54
10.128.0.87,192.168.1.9,254
192.168.1.9,10.128.0.87,54
10.128.0.87,192.168.1.9,414
192.168.1.9,10.128.0.87,54
10.128.0.98,192.168.1.9,74
10.128.0.98,192.168.1.9,74
192.168.1.9,10.128.0.98,66
192.168.1.9,10.128.0.98,66
10.128.0.98,192.168.1.9,54
10.128.0.50,192.168.1.9,74
192.168.1.9,10.128.0.50,66
10.128.0.98,192.168.1.9,54
10.128.0.98,192.168.1.9,414
192.168.1.9,10.128.0.98,54
10.128.0.98,192.168.1.9,254
192.168.1.9,10.128.0.98,54
10.128.0.50,192.168.1.9,74
192.168.1.9,10.128.0.50,66
10.128.0.50,192.168.1.9,54
10.128.0.50,192.168.1.9,254
192.168.1.9,10.128.0.50,54
10.128.0.50,192.168.1.9,54
10.128.0.50,192.168.1.9,414
192.168.1.9,10.128.0.50,54
10.128.0.63,192.168.1.9,254
192.168.1.9,10.128.0.63,54
10.128.0.63,192.168.1.9,414
192.168.1.9,10.128.0.63,54
10.128.0.54,192.168.1.9,414
192.168.1.9,10.128.0.54,54
10.128.0.54,192.168.1.9,254
192.168.1.9,10.128.0.54,54
10.128.0.94,192.168.1.9,74
10.128.0.94,192.168.1.9,74
192.168.1.9,10.128.0.94,66
192.168.1.9,10.128.0.94,66
10.128.0.94,192.168.1.9,54
10.128.0.94,192.168.1.9,54
10.128.0.60,192.168.1.9,74
10.128.0.60,192.168.1.9,74
192.168.1.9,10.128.0.60,66
192.168.1.9,10.128.0.60,66
10.128.0.60,192.168.1.9,54
10.128.0.60,192.168.1.9,54
10.128.0.60,192.168.1.9,254
192.168.1.9,10.128.0.60,54
10.128.0.60,192.168.1.9,414
192.168.1.9,10.128.0.60,54
10.128.0.65,192.168.1.9,74
10.128.0.65,192.168.1.9,74
192.168.1.9,10.128.0.65,66
192.168.1.9,10.128.0.65,66
10.128.0.65,192.168.1.9,54
10.128.0.65,192.168.1.9,254
192.168.1.9,10.128.0.65,54
10.128.0.65,192.168.1.9,54
10.128.0.65,192.168.1.9,414
192.168.1.9,10.128.0.65,54
10.128.0.61,192.168.1.9,74
10.128.0.61,192.168.1.9,74
192.168.1.9,10.128.0.61,66
192.168.1.9,10.128.0.61,66
10.128.0.61,192.168.1.9,54
10.128.0.61,192.168.1.9,54
10.128.0.61,192.168.1.9,254
192.168.1.9,10.128.0.61,54
10.128.0.61,192.168.1.9,414
192.168.1.9,10.128.0.61,54
10.128.0.64,192.168.1.9,74
10.128.0.76,192.168.1.9,74
10.128.0.62,192.168.1.9,74
10.128.0.91,192.168.1.9,74
10.128.0.62,192.168.1.9,74
10.128.0.64,192.168.1.9,74
10.128.0.76,192.168.1.9,74
10.128.0.91,192.168.1.9,74
10.128.0.70,192.168.1.9,74
10.128.0.70,192.168.1.9,74
192.168.1.9,10.128.0.64,66
192.168.1.9,10.128.0.64,66
192.168.1.9,10.128.0.76,66
192.168.1.9,10.128.0.76,66
192.168.1.9,10.128.0.62,66
192.168.1.9,10.128.0.62,66
192.168.1.9,10.128.0.91,66
192.168.1.9,10.128.0.91,66
192.168.1.9,10.128.0.70,66
192.168.1.9,10.128.0.70,66
10.128.0.64,192.168.1.9,54
10.128.0.64,192.168.1.9,254
192.168.1.9,10.128.0.64,54
10.128.0.64,192.168.1.9,54
10.128.0.62,192.168.1.9,54
10.128.0.64,192.168.1.9,414
192.168.1.9,10.128.0.64,54
10.128.0.76,192.168.1.9,54
10.128.0.91,192.168.1.9,54
10.128.0.76,192.168.1.9,54
10.128.0.62,192.168.1.9,54
10.128.0.70,192.168.1.9,54
10.128.0.91,192.168.1.9,54
10.128.0.70,192.168.1.9,54
10.128.0.69,192.168.1.9,74
10.128.0.69,192.168.1.9,74
192.168.1.9,10.128.0.69,66
192.168.1.9,10.128.0.69,66
10.128.0.69,192.168.1.9,54
10.128.0.69,192.168.1.9,54
10.128.0.69,192.168.1.9,254
192.168.1.9,10.128.0.69,54
10.128.0.69,192.168.1.9,414
192.168.1.9,10.128.0.69,54
192.168.1.9,10.128.0.67,54
10.128.0.59,192.168.1.9,74
10.128.0.59,192.168.1.9,74
192.168.1.9,10.128.0.59,66
192.168.1.9,10.128.0.59,66
10.128.0.93,192.168.1.9,74
10.128.0.93,192.168.1.9,74
192.168.1.9,10.128.0.93,66
192.168.1.9,10.128.0.93,66
10.128.0.59,192.168.1.9,54
10.128.0.59,192.168.1.9,54
10.128.0.93,192.168.1.9,54
10.128.0.93,192.168.1.9,414
192.168.1.9,10.128.0.93,54
10.128.0.93,192.168.1.9,54
10.128.0.93,192.168.1.9,254
192.168.1.9,10.128.0.93,54
10.128.0.89,192.168.1.9,74
10.128.0.89,192.168.1.9,74
192.168.1.9,10.128.0.89,66
192.168.1.9,10.128.0.89,66
10.128.0.89,192.168.1.9,54
10.128.0.89,192.168.1.9,54
10.128.0.71,192.168.1.9,74
10.128.0.71,192.168.1.9,74
192.168.1.9,10.128.0.71,66
192.168.1.9,10.128.0.71,66
10.128.0.71,192.168.1.9,54
10.128.0.71,192.168.1.9,54
10.128.0.81,192.168.1.9,74
10.128.0.81,192.168.1.9,74
192.168.1.9,10.128.0.81,66
192.168.1.9,10.128.0.81,66
10.128.0.81,192.168.1.9,54
10.128.0.81,192.168.1.9,54
10.128.0.81,192.168.1.9,254
192.168.1.9,10.128.0.81,54
10.128.0.81,192.168.1.9,414
192.168.1.9,10.128.0.81,54
10.128.0.94,192.168.1.9,254
192.168.1.9,10.128.0.94,54
10.128.0.94,192.168.1.9,414
192.168.1.9,10.128.0.94,54
10.128.0.59,192.168.1.9,254
192.168.1.9,10.128.0.59,54
10.128.0.59,192.168.1.9,414
192.168.1.9,10.128.0.59,54
10.128.0.91,192.168.1.9,254
192.168.1.9,10.128.0.91,54
10.128.0.91,192.168.1.9,414
192.168.1.9,10.128.0.91,54
10.128.0.90,192.168.1.9,74
10.128.0.90,192.168.1.9,74
192.168.1.9,10.128.0.90,66
192.168.1.9,10.128.0.90,66
192.168.1.9,10.128.0.56,54
192.168.1.9,10.128.0.55,54
10.128.0.90,192.168.1.9,54
10.128.0.90,192.168.1.9,54
10.128.0.80,192.168.1.9,74
10.128.0.80,192.168.1.9,74
192.168.1.9,10.128.0.80,66
192.168.1.9,10.128.0.80,66
10.128.0.80,192.168.1.9,54
10.128.0.80,192.168.1.9,54
10.128.0.71,192.168.1.9,254
192.168.1.9,10.128.0.71,54
10.128.0.71,192.168.1.9,414
192.168.1.9,10.128.0.71,54
10.128.0.72,192.168.1.9,74
10.128.0.66,192.168.1.9,74
10.128.0.66,192.168.1.9,74
10.128.0.72,192.168.1.9,74
192.168.1.9,10.128.0.72,66
192.168.1.9,10.128.0.72,66
192.168.1.9,10.128.0.66,66
192.168.1.9,10.128.0.66,66
10.128.0.72,192.168.1.9,54
10.128.0.72,192.168.1.9,54
10.128.0.66,192.168.1.9,54
10.128.0.66,192.168.1.9,54
10.128.0.62,192.168.1.9,254
192.168.1.9,10.128.0.62,54
10.128.0.62,192.168.1.9,414
192.168.1.9,10.128.0.62,54
192.168.1.9,10.128.0.68,54
10.128.0.78,192.168.1.9,74
10.128.0.78,192.168.1.9,74
192.168.1.9,10.128.0.78,66
192.168.1.9,10.128.0.78,66
10.128.0.78,192.168.1.9,54
10.128.0.66,192.168.1.9,254
192.168.1.9,10.128.0.66,54
10.128.0.78,192.168.1.9,54
10.128.0.66,192.168.1.9,414
192.168.1.9,10.128.0.66,54
10.128.0.75,192.168.1.9,74
10.128.0.75,192.168.1.9,74
192.168.1.9,10.128.0.75,66
192.168.1.9,10.128.0.75,66
10.128.0.75,192.168.1.9,54
10.128.0.75,192.168.1.9,254
192.168.1.9,10.128.0.75,54
10.128.0.75,192.168.1.9,54
10.128.0.75,192.168.1.9,414
192.168.1.9,10.128.0.75,54
10.128.0.78,192.168.1.9,254
192.168.1.9,10.128.0.78,54
10.128.0.78,192.168.1.9,414
192.168.1.9,10.128.0.78,54
10.128.0.70,192.168.1.9,254
192.168.1.9,10.128.0.70,54
10.128.0.70,192.168.1.9,414
192.168.1.9,10.128.0.70,54
10.128.0.90,192.168.1.9,254
192.168.1.9,10.128.0.90,54
10.128.0.90,192.168.1.9,414
192.168.1.9,10.128.0.90,54
10.128.0.89,192.168.1.9,254
192.168.1.9,10.128.0.89,54
10.128.0.89,192.168.1.9,414
192.168.1.9,10.128.0.89,54
10.128.0.76,192.168.1.9,254
192.168.1.9,10.128.0.76,54
10.128.0.76,192.168.1.9,414
192.168.1.9,10.128.0.76,54
192.168.1.9,10.128.0.52,54
10.128.0.80,192.168.1.9,254
192.168.1.9,10.128.0.80,54
10.128.0.80,192.168.1.9,414
192.168.1.9,10.128.0.80,54
10.128.0.57,192.168.1.9,74
10.128.0.57,192.168.1.9,74
192.168.1.9,10.128.0.57,66
192.168.1.9,10.128.0.57,66
10.128.0.57,192.168.1.9,54
10.128.0.57,192.168.1.9,54
10.128.0.88,192.168.1.9,74
10.128.0.82,192.168.1.9,74
10.128.0.88,192.168.1.9,74
10.128.0.82,192.168.1.9,74
192.168.1.9,10.128.0.88,66
192.168.1.9,10.128.0.88,66
192.168.1.9,10.128.0.82,66
192.168.1.9,10.128.0.82,66
10.128.0.88,192.168.1.9,54
10.128.0.82,192.168.1.9,54
10.128.0.88,192.168.1.9,54
10.128.0.82,192.168.1.9,54
10.128.0.79,192.168.1.9,74
10.128.0.79,192.168.1.9,74
192.168.1.9,10.128.0.79,66
192.168.1.9,10.128.0.79,66
10.128.0.79,192.168.1.9,54
10.128.0.79,192.168.1.9,54
10.128.0.99,192.168.1.9,74
10.128.0.99,192.168.1.9,74
192.168.1.9,10.128.0.99,66
192.168.1.9,10.128.0.99,66
10.128.0.99,192.168.1.9,54
10.128.0.99,192.168.1.9,54
10.128.0.79,192.168.1.9,254
192.168.1.9,10.128.0.79,54
10.128.0.72,192.168.1.9,254
10.128.0.79,192.168.1.9,414
192.168.1.9,10.128.0.72,54
192.168.1.9,10.128.0.79,54
10.128.0.72,192.168.1.9,414
192.168.1.9,10.128.0.72,54
10.128.0.85,192.168.1.9,74
10.128.0.85,192.168.1.9,74
192.168.1.9,10.128.0.85,66
192.168.1.9,10.128.0.85,66
10.128.0.85,192.168.1.9,54
10.128.0.85,192.168.1.9,54
10.128.0.85,192.168.1.9,254
192.168.1.9,10.128.0.85,54
10.128.0.85,192.168.1.9,414
192.168.1.9,10.128.0.85,54
10.128.0.82,192.168.1.9,254
192.168.1.9,10.128.0.82,54
10.128.0.82,192.168.1.9,414
10.128.0.57,192.168.1.9,254
192.168.1.9,10.128.0.82,54
192.168.1.9,10.128.0.57,54
10.128.0.57,192.168.1.9,414
192.168.1.9,10.128.0.57,54
10.128.0.88,192.168.1.9,254
192.168.1.9,10.128.0.88,54
10.128.0.88,192.168.1.9,414
192.168.1.9,10.128.0.88,54
10.128.0.83,192.168.1.9,74
10.128.0.83,192.168.1.9,74
192.168.1.9,10.128.0.83,66
192.168.1.9,10.128.0.83,66
10.128.0.83,192.168.1.9,54
10.128.0.83,192.168.1.9,54
10.128.0.83,192.168.1.9,254
192.168.1.9,10.128.0.83,54
10.128.0.99,192.168.1.9,254
192.168.1.9,10.128.0.99,54
10.128.0.99,192.168.1.9,414
192.168.1.9,10.128.0.99,54
10.128.0.83,192.168.1.9,414
192.168.1.9,10.128.0.83,54
10.128.0.84,192.168.1.9,74
10.128.0.92,192.168.1.9,74
10.128.0.84,192.168.1.9,74
10.128.0.92,192.168.1.9,74
10.128.0.73,192.168.1.9,74
192.168.1.9,10.128.0.84,66
192.168.1.9,10.128.0.84,66
192.168.1.9,10.128.0.92,66
192.168.1.9,10.128.0.92,66
10.128.0.73,192.168.1.9,74
192.168.1.9,10.128.0.73,66
192.168.1.9,10.128.0.73,66
10.128.0.84,192.168.1.9,54
10.128.0.84,192.168.1.9,54
10.128.0.92,192.168.1.9,54
10.128.0.92,192.168.1.9,54
10.128.0.73,192.168.1.9,54
10.128.0.73,192.168.1.9,54
10.128.0.74,192.168.1.9,74
10.128.0.74,192.168.1.9,74
192.168.1.9,10.128.0.74,66
192.168.1.9,10.128.0.74,66
10.128.0.74,192.168.1.9,54
10.128.0.74,192.168.1.9,54
10.128.0.73,192.168.1.9,254
192.168.1.9,10.128.0.73,54
10.128.0.73,192.168.1.9,414
192.168.1.9,10.128.0.73,54
10.128.0.92,192.168.1.9,254
192.168.1.9,10.128.0.92,54
10.128.0.92,192.168.1.9,414
192.168.1.9,10.128.0.92,54
10.128.0.84,192.168.1.9,254
192.168.1.9,10.128.0.84,54
10.128.0.84,192.168.1.9,414
192.168.1.9,10.128.0.84,54
10.128.0.74,192.168.1.9,254
192.168.1.9,10.128.0.74,54
10.128.0.74,192.168.1.9,414
192.168.1.9,10.128.0.74,54
10.128.0.4,192.168.1.9,74
192.168.1.9,10.128.0.4,66
10.128.0.4,192.168.1.9,54
10.128.0.2,192.168.1.9,74
192.168.1.9,10.128.0.2,66
10.128.0.2,192.168.1.9,54
10.128.0.5,192.168.1.9,74
192.168.1.9,10.128.0.5,66
10.128.0.5,192.168.1.9,54
10.128.0.4,192.168.1.9,74
192.168.1.9,10.128.0.4,54
10.128.0.4,192.168.1.9,222
192.168.1.9,10.128.0.4,54
10.128.0.4,192.168.1.9,65
192.168.1.9,10.128.0.4,54
10.128.0.5,192.168.1.9,75
192.168.1.9,10.128.0.5,54
10.128.0.5,192.168.1.9,222
192.168.1.9,10.128.0.5,54
10.128.0.5,192.168.1.9,65
192.168.1.9,10.128.0.5,54
10.128.0.2,192.168.1.9,75
192.168.1.9,10.128.0.2,54
10.128.0.2,192.168.1.9,222
192.168.1.9,10.128.0.2,54
10.128.0.2,192.168.1.9,65
192.168.1.9,10.128.0.2,54
10.128.0.22,192.168.1.9,74
192.168.1.9,10.128.0.22,66
10.128.0.22,192.168.1.9,54
10.128.0.21,192.168.1.9,74
192.168.1.9,10.128.0.21,66
10.128.0.23,192.168.1.9,74
192.168.1.9,10.128.0.23,66
10.128.0.21,192.168.1.9,54
10.128.0.23,192.168.1.9,54
10.128.0.23,192.168.1.9,75
192.168.1.9,10.128.0.23,54
10.128.0.22,192.168.1.9,74
192.168.1.9,10.128.0.22,54
10.128.0.23,192.168.1.9,222
192.168.1.9,10.128.0.23,54
10.128.0.22,192.168.1.9,222
192.168.1.9,10.128.0.22,54
10.128.0.21,192.168.1.9,75
192.168.1.9,10.128.0.21,54
10.128.0.21,192.168.1.9,222
192.168.1.9,10.128.0.21,54
10.128.0.100,192.168.1.9,74
10.128.0.100,192.168.1.9,74
192.168.1.9,10.128.0.100,66
192.168.1.9,10.128.0.100,66
10.128.0.100,192.168.1.9,54
10.128.0.100,192.168.1.9,54
10.128.0.100,192.168.1.9,358
192.168.1.9,10.128.0.100,54
10.128.0.100,192.168.1.9,518
192.168.1.9,10.128.0.100,54
10.128.0.22,192.168.1.9,65
192.168.1.9,10.128.0.22,54
10.128.0.36,192.168.1.9,74
192.168.1.9,10.128.0.36,66
10.128.0.36,192.168.1.9,54
10.128.0.36,192.168.1.9,74
192.168.1.9,10.128.0.36,54
10.128.0.36,192.168.1.9,222
192.168.1.9,10.128.0.36,54
10.128.0.138,192.168.1.9,74
192.168.1.9,10.128.0.138,66
10.128.0.138,192.168.1.9,54
10.128.0.21,192.168.1.9,65
192.168.1.9,10.128.0.21,54
10.128.0.138,192.168.1.9,74
192.168.1.9,10.128.0.138,54
10.128.0.138,192.168.1.9,189
192.168.1.9,10.128.0.138,54
10.128.0.23,192.168.1.9,64
192.168.1.9,10.128.0.23,54
10.128.0.138,192.168.1.9,87
192.168.1.9,10.128.0.138,54
10.128.0.36,192.168.1.9,65
192.168.1.9,10.128.0.36,54
10.128.0.106,192.168.1.9,74
192.168.1.9,10.128.0.106,66
10.128.0.106,192.168.1.9,54
10.128.0.106,192.168.1.9,75
192.168.1.9,10.128.0.106,54
10.128.0.106,192.168.1.9,189
192.168.1.9,10.128.0.106,54
10.128.0.106,192.168.1.9,87
192.168.1.9,10.128.0.106,54
10.128.0.138,192.168.1.9,55
192.168.1.9,10.128.0.138,54
10.128.0.106,192.168.1.9,55
192.168.1.9,10.128.0.106,54
10.128.0.138,192.168.1.9,55
192.168.1.9,10.128.0.138,54
10.128.0.106,192.168.1.9,55
192.168.1.9,10.128.0.106,54
192.168.1.9,10.128.0.53,346
10.128.0.53,192.168.1.9,54
10.128.0.53,192.168.1.9,60
10.128.0.138,192.168.1.9,55
192.168.1.9,10.128.0.138,54
10.128.0.138,192.168.1.9,55
192.168.1.9,10.128.0.138,54
10.128.0.138,192.168.1.9,55
192.168.1.9,10.128.0.138,54
10.128.0.138,192.168.1.9,55
192.168.1.9,10.128.0.138,54
10.128.0.138,192.168.1.9,55
192.168.1.9,10.128.0.138,54
10.128.0.138,192.168.1.9,55
192.168.1.9,10.128.0.138,54
10.128.0.138,192.168.1.9,55
192.168.1.9,10.128.0.138,54
10.128.0.138,192.168.1.9,55
192.168.1.9,10.128.0.138,54
10.128.0.138,192.168.1.9,55
192.168.1.9,10.128.0.138,54
10.128.0.106,192.168.1.9,55
192.168.1.9,10.128.0.106,54
10.128.0.106,192.168.1.9,55
192.168.1.9,10.128.0.106,54
10.128.0.106,192.168.1.9,55
192.168.1.9,10.128.0.106,54
10.128.0.106,192.168.1.9,55
192.168.1.9,10.128.0.106,54
10.128.0.106,192.168.1.9,55
192.168.1.9,10.128.0.106,54
10.128.0.106,192.168.1.9,55
192.168.1.9,10.128.0.106,54
10.128.0.106,192.168.1.9,55
192.168.1.9,10.128.0.106,54
10.128.0.106,192.168.1.9,55
192.168.1.9,10.128.0.106,54
10.128.0.106,192.168.1.9,55
192.168.1.9,10.128.0.106,54
10.128.0.10,192.168.1.9,74
192.168.1.9,10.128.0.10,66
10.128.0.10,192.168.1.9,54
10.128.0.110,192.168.1.9,74
192.168.1.9,10.128.0.110,66
10.128.0.110,192.168.1.9,54
10.128.0.10,192.168.1.9,74
